,MAXMES,MAXSES,TDEPTH,TDUR,TEPOCH,TPERIOD,TSNR,n_det,rmsCdpp,sector,sectors,is_toi,toi,toi_disp,TID,ID,MH,Teff,Tmag,contratio,d,dec,gallat,gallong,logg,mass,objType,pmDEC,pmRA,ra,rad,rho
000219118940_01_01,12.25729751586914,3.368173837661743,822.9495479886111,0.6927883906677064,1325.384649909897,0.20237840837717985,18.219587326049805,1,,1.0,[[1]],0.0,0.0,0.0,219118940,219118940.0,,7172.0,9.187999999999999,0.3437973,231.82588199999998,-57.839769999999994,-51.673864,330.590592,4.1626199999999995,1.6023,STAR,18.3807,11.0884,340.120363,1.7389,0.304733
000281562429_00_01,18.5980167388916,18.74243354797364,3034.488935798275,11.07497514762578,1327.8363864268706,16.225745991346134,10.02453899383545,0,,1.0,[[1]],0.0,0.0,0.0,281562429,281562429.0,,4444.0,9.259,,178.940933,-57.548280000000005,-59.316125,308.900549,3.36424,0.696118,STAR,-15.374,-64.913,7.1842429999999995,2.97244,1.81824
000382575967_00_01,28.338924407958984,21.06399917602539,4139.5721125325645,7.7104827114780345,1335.9196505234054,10.940114411907556,8.056970596313478,0,,1.0,[[1]],0.0,0.0,0.0,382575967,382575967.0,-0.12,5534.0,9.76,0.015139761399999998,104.94567099999999,-60.786037,-16.433406,273.546907,4.51,0.9169729999999999,STAR,24.1883,-5.44592,118.222742,1.18726,0.547922
000382575967_01_01,29.45184898376465,28.62765884399414,8296.533870420419,1.621776195430083,1332.083057349965,13.10829348373616,28.90018081665039,1,,1.0,[[1]],0.0,0.0,0.0,382575967,382575967.0,-0.12,5534.0,9.76,0.015139761399999998,104.94567099999999,-60.786037,-16.433406,273.546907,4.51,0.9169729999999999,STAR,24.1883,-5.44592,118.222742,1.18726,0.547922
000382575967_02_01,19.864057540893555,15.585342407226562,4772.883227565003,16.140820771647604,1327.5535328310148,15.348978776534107,6.440451622009277,2,,1.0,[[1]],0.0,0.0,0.0,382575967,382575967.0,-0.12,5534.0,9.76,0.015139761399999998,104.94567099999999,-60.786037,-16.433406,273.546907,4.51,0.9169729999999999,STAR,24.1883,-5.44592,118.222742,1.18726,0.547922
000092442746_00_01,10.918404579162598,11.885181427001953,527.1281754193537,3.4950292034313937,1333.8404608334106,8.752631538983639,8.65247917175293,0,,1.0,[[1]],0.0,0.0,0.0,92442746,92442746.0,,5890.0,9.407,0.006041609,145.374985,-34.650152,-39.862428,9.074698,4.16585,1.06853,STAR,-55.4181,97.9082,314.281397,1.41476,0.377345
000139148616_00_01,7.538764476776122,3.374711513519287,174.12616274251312,3.2998985729092234,1325.4040706557173,1.1645226442603978,9.606579780578613,0,,1.0,[[1]],0.0,0.0,0.0,139148616,139148616.0,,6825.97,7.361000000000001,0.00111258065,92.74545,-45.158306,-61.108833,346.83336,,1.45538,STAR,-47.1437,76.2628,344.492963,1.7229900000000002,0.28453
000139148616_01_01,7.55998420715332,5.830401420593263,355.2930299315663,1.6268055270788293,1329.186345067949,8.10888978201498,6.9874019622802725,1,,1.0,[[1]],0.0,0.0,0.0,139148616,139148616.0,,6825.97,7.361000000000001,0.00111258065,92.74545,-45.158306,-61.108833,346.83336,,1.45538,STAR,-47.1437,76.2628,344.492963,1.7229900000000002,0.28453
000261540707_00_01,9.029146194458008,8.181023597717285,2715.4598414166844,1.8366236477723183,1329.5893261554304,12.55427429515166,11.08885383605957,0,,1.0,[[1]],0.0,0.0,0.0,261540707,261540707.0,,3667.0,10.270999999999999,0.0060738083,,-76.493851,-39.210543,310.17521400000004,,,STAR,,,348.132523,,
000237332597_00_01,848.41259765625,369.37286376953125,130194.89031144945,3.935667041966747,1327.5968370456594,2.9274487385849,1075.6444091796877,0,,1.0,[[1]],0.0,0.0,0.0,237332597,237332597.0,,6561.0,8.096,0.000852297642,102.37307,-60.876357999999996,-51.957032,323.210808,4.24137,1.3599,STAR,0.5179729999999999,22.7335,346.82889700000004,1.4631299999999998,0.43416800000000005
000237332597_01_01,87.4283447265625,33.494918823242195,9655.160664155848,3.8352766954143176,1326.1335756869096,2.927456528886564,108.1567840576172,1,,1.0,[[1]],0.0,0.0,0.0,237332597,237332597.0,,6561.0,8.096,0.000852297642,102.37307,-60.876357999999996,-51.957032,323.210808,4.24137,1.3599,STAR,0.5179729999999999,22.7335,346.82889700000004,1.4631299999999998,0.43416800000000005
000126637765_00_01,11.206986427307127,3.6260099411010738,43115.427084053736,1.6661547662653058,1325.3642368209034,0.2737526084414519,28.991539001464844,0,,1.0,[[1]],0.0,0.0,0.0,126637765,126637765.0,,5839.0,11.344000000000001,0.09342482,,-42.617891,-40.860689,358.685317,,,STAR,19.0563,0.24494499999999997,314.695918,,
000126637765_01_01,16.53605842590332,5.952305793762207,3969.166655164053,0.5,1325.5120589965602,0.2733169410818956,,1,,1.0,[[1]],0.0,0.0,0.0,126637765,126637765.0,,5839.0,11.344000000000001,0.09342482,,-42.617891,-40.860689,358.685317,,,STAR,19.0563,0.24494499999999997,314.695918,,
000214912513_00_01,52.64163208007813,62.82305145263672,6833.0068214413795,2.6120919529868862,1325.8154478618244,6.851846053317224,31.179431915283203,0,,1.0,[[1]],0.0,0.0,0.0,214912513,214912513.0,,4192.0,8.01,,480.5852,-38.047515999999995,-62.003283999999994,2.168326,1.7242099999999998,0.655857,STAR,-1.53817,12.785,342.04823799999997,18.1464,2.06866
000214912513_01_01,43.29595947265625,52.871055603027344,27722.86628248828,2.5217339458845363,1325.5887055489986,22.568860009062558,97.11871337890624,1,,1.0,[[1]],0.0,0.0,0.0,214912513,214912513.0,,4192.0,8.01,,480.5852,-38.047515999999995,-62.003283999999994,2.168326,1.7242099999999998,0.655857,STAR,-1.53817,12.785,342.04823799999997,18.1464,2.06866
000214912513_02_01,45.29248428344727,42.318565368652344,18195.05641839302,3.0797784686314444,1332.0938718023276,16.274418795577535,57.91263198852539,2,,1.0,[[1]],0.0,0.0,0.0,214912513,214912513.0,,4192.0,8.01,,480.5852,-38.047515999999995,-62.003283999999994,2.168326,1.7242099999999998,0.655857,STAR,-1.53817,12.785,342.04823799999997,18.1464,2.06866
000214912513_03_01,30.16282081604004,32.03946685791016,13522.521521824749,4.5060081727630585,1326.0960336699827,22.853947661633292,35.23949432373047,3,,1.0,[[1]],0.0,0.0,0.0,214912513,214912513.0,,4192.0,8.01,,480.5852,-38.047515999999995,-62.003283999999994,2.168326,1.7242099999999998,0.655857,STAR,-1.53817,12.785,342.04823799999997,18.1464,2.06866
000214912513_04_01,22.286231994628906,16.211786270141598,10701.06939643764,4.165017044838525,1332.4377364641734,15.462832469785676,29.7108211517334,4,,1.0,[[1]],0.0,0.0,0.0,214912513,214912513.0,,4192.0,8.01,,480.5852,-38.047515999999995,-62.003283999999994,2.168326,1.7242099999999998,0.655857,STAR,-1.53817,12.785,342.04823799999997,18.1464,2.06866
000277649549_00_01,866.9307861328125,657.7548217773438,124102.33819226154,4.810337977937084,1329.1016442320972,14.490527465069269,952.9991455078124,0,,1.0,[[1]],0.0,0.0,0.0,277649549,277649549.0,,6607.0,7.5120000000000005,0.00183287426,101.861725,-60.229465000000005,-45.614719,332.370248,,1.3781700000000001,STAR,-1.82864,33.5638,329.04083399999996,1.89924,0.20117000000000002
000277649549_01_01,255.76942443847656,194.6671600341797,40186.591586348615,4.6211540690927055,1326.4778620500604,14.49044604646306,334.3898620605469,1,,1.0,[[1]],0.0,0.0,0.0,277649549,277649549.0,,6607.0,7.5120000000000005,0.00183287426,101.861725,-60.229465000000005,-45.614719,332.370248,,1.3781700000000001,STAR,-1.82864,33.5638,329.04083399999996,1.89924,0.20117000000000002
000029392968_00_01,21.493453979492188,28.03985595703125,1369.201746892156,3.4533874455963187,1331.046893754006,13.460624382396645,13.492399215698242,0,,1.0,[[1]],0.0,0.0,0.0,29392968,29392968.0,,5608.0,9.411,0.004413421,109.472458,-26.625934,-37.644304,19.000298,4.35985,0.9920620000000001,STAR,20.0481,7.584980000000001,313.57716400000004,1.09033,0.765359
000441384532_00_01,123.16897583007812,176.3048553466797,473851.55773137853,0.5857630519936379,1328.1410061858528,10.492563992836807,97.25120544433594,0,,1.0,[[1]],0.0,0.0,0.0,441384532,441384532.0,,5084.0,10.602,0.00232231151,125.31,-33.95913,-36.185307,9.174232,4.48093,0.851769865,STAR,-63.3607,-7.10813,309.907839,0.8788450000000001,1.25483
000441384532_01_01,5748.68017578125,12780.099609375,42038.68349959632,44.326345737268845,1325.6685144575058,12.183688792969232,134.00360107421878,1,,1.0,[[1]],0.0,0.0,0.0,441384532,441384532.0,,5084.0,10.602,0.00232231151,125.31,-33.95913,-36.185307,9.174232,4.48093,0.851769865,STAR,-63.3607,-7.10813,309.907839,0.8788450000000001,1.25483
000369218857_00_01,27.407777786254893,6.732814788818359,210633.86694762766,2.114322754897561,1325.5516968880886,0.3276019563376798,55.70803451538086,0,,1.0,[[1]],0.0,0.0,0.0,369218857,369218857.0,,5101.0,11.702,0.0013243596799999999,338.1402,-36.448558,-39.869143,6.711638000000001,4.128830000000001,0.856461,STAR,16.3373,32.2977,313.992278,1.32176,0.370894
000234518883_00_01,100.79720306396484,36.436466217041016,20930.6621341535,0.4999999999999999,1325.8964340882026,0.6422719359397888,,0,,1.0,[[1]],0.0,0.0,0.0,234518883,234518883.0,-1.31,6041.8,11.179,0.009036190999999999,409.82800000000003,-63.395661,-53.715981000000006,301.659983,0.15,,STAR,-18.737000000000002,7.047289999999999,14.540405999999999,,
000234518883_01_01,12.868852615356445,5.935945510864258,41083.173534600224,1.3338742299044255,1325.8392592317693,0.6423950613323478,32.35465240478516,1,,1.0,[[1]],0.0,0.0,0.0,234518883,234518883.0,-1.31,6041.8,11.179,0.009036190999999999,409.82800000000003,-63.395661,-53.715981000000006,301.659983,0.15,,STAR,-18.737000000000002,7.047289999999999,14.540405999999999,,
000293507177_00_01,8.913415908813477,3.5985403060913086,897.7544568637774,1.4093322701480773,1325.4789325677,0.5694264095252517,8.283018112182617,0,,1.0,[[1]],0.0,0.0,0.0,293507177,293507177.0,,3834.0,10.031,0.00138108386,48.0784,-73.3972,-42.367168,311.01305099999996,4.61088,0.7,STAR,-67.4804,73.1443,351.5446,0.6859999999999999,2.16833
000038846515_00_01,126.17955780029295,42.74274063110352,7487.702281375055,3.7913753697797485,1326.7444886634107,2.84949307574592,133.58413696289062,0,,1.0,[[1]],1.0,106.01,PC,38846515,38846515.0,,6900.0,10.307,0.0684745163,331.84042400000004,-64.02704,-38.852622,275.107119,,1.57,STAR,-1.55865,11.0615,68.95973199999999,,
000231840927_00_01,37.66200637817383,8.660809516906737,3119.574461455792,1.3325768999668135,1325.7850714355882,0.8179015296318899,56.04439163208008,0,,1.0,[[1]],0.0,0.0,0.0,231840927,231840927.0,-0.05,5726.4,9.968,0.0032225006699999996,138.985016,-65.419434,-50.927640000000004,294.838899,4.0,1.0409899999999999,STAR,9.33752,25.9501,25.176323999999997,1.06955,0.850831
000336732616_00_01,60.7962760925293,24.49105453491211,10400.003414560691,3.488396899534482,1327.252619324901,3.547833351789065,87.70872497558594,0,,1.0,[[1]],1.0,103.01,PC,336732616,336732616.0,,6351.0,11.464,0.0179351252,316.739929,-24.428796,-36.071889,21.296812,4.22896,1.21,STAR,14.6931,8.36254,312.45743799999997,1.4,0.44096199999999997
000092912774_00_01,7.331511974334718,6.075406551361084,6861.3704250934725,5.803761874666455,1325.808485422119,22.497805324771328,13.856417655944824,0,,1.0,[[1]],0.0,0.0,0.0,92912774,92912774.0,,5316.0,10.236,0.0028958835200000002,118.405,-31.684742,-42.638507000000004,13.633482999999998,4.47495,0.9156139999999999,STAR,-5.477,17.4349,318.181246,0.917482,1.18555
000355739129_00_01,7.253031253814697,6.83597469329834,925.5163899076164,1.9431155711056,1335.4103128500865,14.92806955516046,7.595113754272461,0,,1.0,[[1]],0.0,0.0,0.0,355739129,355739129.0,-0.17,5227.1,9.986,0.0007281902,117.405891,-61.798998,-54.764838,310.61737999999997,3.95,0.9459989999999999,STAR,-37.6194,45.3769,3.462709,1.0447,0.8296899999999999
000092566327_00_01,9.387084007263184,6.865548133850098,1887.7461295347348,4.695081514185588,1326.0859696012421,21.19759730861713,18.338762283325195,0,,1.0,[[1]],0.0,0.0,0.0,92566327,92566327.0,-0.0358879,5215.12,4.45,1.5350379999999997e-05,70.2247,-32.257831,-40.342048999999996,12.342751,2.89282,2.08956742,STAR,2.0,-3.3,315.322762,8.67239,0.00320362
000219322317_00_01,95.27751159667969,55.58013534545898,41872.325100359536,4.700629623848661,1332.790585369145,8.544589214179018,99.6648941040039,0,,1.0,[[1]],0.0,0.0,0.0,219322317,219322317.0,,5524.0,12.132,0.0203385521,377.126,-55.985379,-47.122941,338.147915,4.3945300000000005,0.9708171999999998,STAR,-18.5026,5.63443,328.31870499999997,1.0363799999999999,0.872128
000219322317_01_01,9.444195747375488,5.826328754425049,3230.6222775648457,3.7360688444990937,1328.5158845713374,8.546044893848661,9.45667839050293,1,,1.0,[[1]],0.0,0.0,0.0,219322317,219322317.0,,5524.0,12.132,0.0203385521,377.126,-55.985379,-47.122941,338.147915,4.3945300000000005,0.9708171999999998,STAR,-18.5026,5.63443,328.31870499999997,1.0363799999999999,0.872128
000231833061_00_01,458.91552734375,611.8590087890625,0.0,2.0,1333.6144863264246,12.899994850158693,,0,,1.0,[[1]],0.0,0.0,0.0,231833061,231833061.0,,4371.0,10.862,0.000272184581,130.738068,-65.69088,-50.806391,295.696851,4.27133,0.6833600000000001,STAR,2.87138,53.4095,24.006812,1.0608600000000001,1.8842400000000001
000152283270_00_01,15.783183097839355,18.28158950805664,552.7763288477291,8.650978096911969,1336.3562029069276,11.247969050870907,17.88990020751953,0,,1.0,[[1]],0.0,0.0,0.0,152283270,152283270.0,,9338.0,7.502999999999999,0.007149330340000001,198.80700000000002,-35.35973,-52.115668,9.329006,4.05828,2.37089,STAR,-1.3,16.8,329.231426,2.38522,0.174713
000141484981_00_01,8.765688896179201,2.951099634170532,191.99792679781456,1.0151755523329271,1325.5304568245092,0.33753333277778275,8.712753295898438,0,,1.0,[[1]],0.0,0.0,0.0,141484981,141484981.0,,8130.0,9.122,0.00665900949,216.195435,-73.616033,-30.320563,284.58414500000003,4.36343,1.9809900000000003,STAR,5.1695,-1.9022700000000001,87.292704,1.53441,0.54835
000141484981_01_01,10.51743984222412,3.5872209072113037,279.4808456145467,1.1982758157812858,1325.354233305254,0.33761729561614306,15.83171558380127,1,,1.0,[[1]],0.0,0.0,0.0,141484981,141484981.0,,8130.0,9.122,0.00665900949,216.195435,-73.616033,-30.320563,284.58414500000003,4.36343,1.9809900000000003,STAR,5.1695,-1.9022700000000001,87.292704,1.53441,0.54835
000266586474_00_01,12.766011238098145,11.083494186401367,528.6157731411269,2.7303459689537077,1326.0734655114866,21.58529236620985,12.329916000366213,0,,1.0,[[1]],0.0,0.0,0.0,266586474,266586474.0,,8782.0,4.7330000000000005,0.0006873855000000001,55.8659,-32.172596,-43.805819,13.201856,3.9392400000000003,2.20574,STAR,-22.0,55.0,319.484577,2.63859,0.120071
000149308175_00_01,7.8969573974609375,2.449369668960572,543.7599265199641,0.9398849556346116,1325.483882199789,0.2804022280653468,11.39928150177002,0,,1.0,[[1]],0.0,0.0,0.0,149308175,149308175.0,0.18,5751.3,9.837,0.0242655966,152.2835,-63.902359999999994,-32.637695,273.405249,4.08,1.06853,STAR,35.4359,67.7723,83.49252299999999,1.3010899999999999,0.485137
000207080350_00_01,5648.64599609375,3298.59326171875,0.0,4.499999999999999,1332.7860144202416,9.106941223144533,,0,,1.0,[[1]],0.0,0.0,0.0,207080350,207080350.0,,6978.0,7.093,0.003599851,100.76978299999999,-39.778784,-45.512708,2.6457610000000003,,1.36817,STAR,-39.4177,38.3881,320.91898100000003,2.0848400000000002,0.150981
000207080350_01_01,3520.612548828125,2535.0224609375,0.0,3.5,1329.9040710751342,9.106940970540107,,1,,1.0,[[1]],0.0,0.0,0.0,207080350,207080350.0,,6978.0,7.093,0.003599851,100.76978299999999,-39.778784,-45.512708,2.6457610000000003,,1.36817,STAR,-39.4177,38.3881,320.91898100000003,2.0848400000000002,0.150981
000207080350_02_01,598.4039916992188,496.0670471191406,23081.324068161917,30.46063556136493,1329.638110199319,17.588077387010372,67.59873199462889,2,,1.0,[[1]],0.0,0.0,0.0,207080350,207080350.0,,6978.0,7.093,0.003599851,100.76978299999999,-39.778784,-45.512708,2.6457610000000003,,1.36817,STAR,-39.4177,38.3881,320.91898100000003,2.0848400000000002,0.150981
000166969346_00_01,9.16254711151123,3.0928564071655287,371.8765836326606,2.2588069858690707,1325.3656262555169,0.4191675701694567,11.011686325073242,0,,1.0,[[1]],0.0,0.0,0.0,166969346,166969346.0,0.1843,5594.75,9.568999999999999,0.006167434,114.613914,-66.173732,-27.934745,276.024182,4.34394,1.07792,STAR,117.885,39.9576,94.649046,1.1821700000000002,0.652449
000166969346_01_01,10.286269187927246,4.891531944274902,236.54820356551602,1.3464630420668264,1325.5706696273705,0.4194006402602695,12.963101387023926,1,,1.0,[[1]],0.0,0.0,0.0,166969346,166969346.0,0.1843,5594.75,9.568999999999999,0.006167434,114.613914,-66.173732,-27.934745,276.024182,4.34394,1.07792,STAR,117.885,39.9576,94.649046,1.1821700000000002,0.652449
000214772353_00_01,110.59149932861328,165.30917358398438,844.8693936122696,8.400797710374185,1325.6610307845415,12.164092440058322,2.4140007495880127,0,,1.0,[[1]],0.0,0.0,0.0,214772353,214772353.0,,4936.0,10.368,0.309850782,111.56700000000001,-38.230251,-61.555001000000004,2.001898,4.50356,0.8113792540000001,STAR,,,341.518249,0.8356950000000001,1.39021
000214772353_01_01,45.81957244873047,65.85415649414061,13100.50669404438,5.571318207049817,1326.9984758472358,10.446491485013489,25.046037673950195,1,,1.0,[[1]],0.0,0.0,0.0,214772353,214772353.0,,4936.0,10.368,0.309850782,111.56700000000001,-38.230251,-61.555001000000004,2.001898,4.50356,0.8113792540000001,STAR,,,341.518249,0.8356950000000001,1.39021
000097409519_00_01,83.89213562011719,32.63873291015625,17148.726941535788,2.640476832461724,1327.053209797028,3.3728562843358234,83.57093811035156,0,,1.0,[[1]],1.0,113.01,PC,97409519,97409519.0,,6050.0,12.142999999999999,0.0236697327,486.43699999999995,-30.749674,-54.866317,17.256972,4.45061,1.07,STAR,-13.5834,0.388148,332.714323,1.02,1.0082799999999998
000212320049_00_01,10.126323699951172,11.441601753234865,1844.491166555899,1.4577029900013423,1330.1198173701855,18.032078032151574,8.60997200012207,0,,1.0,[[1]],0.0,0.0,0.0,212320049,212320049.0,,5608.0,10.447000000000001,0.009329266999999999,124.8099,-26.995296999999997,-34.41615,17.432789,4.6005400000000005,0.9920620000000001,STAR,-71.1697,-102.891,309.713438,0.8264440000000001,1.75751
000212320049_01_01,7.99327802658081,9.600406646728516,1089.1586992825196,2.8139335917184884,1330.7013548304662,18.80471088590629,6.8394269943237305,1,,1.0,[[1]],0.0,0.0,0.0,212320049,212320049.0,,5608.0,10.447000000000001,0.009329266999999999,124.8099,-26.995296999999997,-34.41615,17.432789,4.6005400000000005,0.9920620000000001,STAR,-71.1697,-102.891,309.713438,0.8264440000000001,1.75751
000302965929_00_01,32.474288940429695,24.900636672973643,7589.948163092725,4.489625106984276,1332.4661224023755,12.685386606586526,14.5376558303833,0,,1.0,[[1]],0.0,0.0,0.0,302965929,302965929.0,,3789.0,10.462,,,-78.746439,-34.09619,292.647429,,,STAR,49.1324,59.1923,62.111892000000005,,
000441357671_00_01,87928.5859375,151824.6875,291522.4397375556,15.0,1325.7131004515732,4.63888692855835,,0,,1.0,[[1]],0.0,0.0,0.0,441357671,441357671.0,,5145.0,10.192,0.08479635,105.97055800000001,-33.048111,-35.810117,10.230137,4.50251,0.868618,STAR,22.1724,-73.2918,309.666265,0.865712,1.3387799999999999
000299899924_00_01,7.451951026916504,2.689396858215332,366.2454616808374,1.1341669094720803,1325.430739032318,0.3411504813241433,8.116744041442871,0,,1.0,[[1]],0.0,0.0,0.0,299899924,299899924.0,,7404.0,9.401,0.0869159847,293.082,-69.686989,-24.245312,280.588625,4.13802,1.69009054,STAR,8.9,-1.8,106.01034399999999,1.83722,0.272539
000299899924_01_01,12.831645011901855,3.845998525619507,5546.088178043687,4.093908062914129,1325.4991075711255,0.3411590052428441,18.146020889282227,1,,1.0,[[1]],0.0,0.0,0.0,299899924,299899924.0,,7404.0,9.401,0.0869159847,293.082,-69.686989,-24.245312,280.588625,4.13802,1.69009054,STAR,8.9,-1.8,106.01034399999999,1.83722,0.272539
000441432509_00_01,25.75151252746582,34.106151580810554,5523.22278646301,4.21925653361197,1332.5614616832706,10.441961773932787,23.29274177551269,0,,1.0,[[1]],0.0,0.0,0.0,441432509,441432509.0,,3948.0,11.02,0.009408149000000001,81.9497,-31.3866,-37.207984,12.704763999999999,4.68962,0.657,STAR,11.73,66.71,311.7639,0.607,2.93764
000097431593_00_01,7.89678430557251,7.413785457611084,607.2073748597328,7.2238207682717075,1335.1002163215387,13.276304632209387,8.055759429931639,0,,1.0,[[1]],0.0,0.0,0.0,97431593,97431593.0,,5460.4,8.44,0.00045383736100000003,67.37546,-34.939820000000005,-55.086381,9.959711,,0.945203,STAR,-6.26816,-4.1582099999999995,332.857367,1.0886200000000001,0.732649
000269793346_00_01,10.259960174560547,10.519164085388184,1389.3417301432778,2.9875509850575885,1331.2808377625138,18.111150254012088,8.877050399780273,0,,1.0,[[1]],0.0,0.0,0.0,269793346,269793346.0,,6406.0,9.788,0.007752251,190.894,-79.470375,-32.802802,292.68177000000003,4.23683,1.28677952,STAR,19.4,8.8,67.791655,1.43071,0.439385
000214912528_00_01,148.60894775390625,208.7039794921875,25414.25872629938,12.499999999999995,1325.812405969261,7.124997138977051,,0,,1.0,[[1]],0.0,0.0,0.0,214912528,214912528.0,,3769.0,11.088,0.0105696591,73.95626999999999,-37.7039,-61.946472,2.948948,4.7499199999999995,0.569,STAR,-430.06,-209.14,341.8705,0.527,3.8875900000000003
000214912528_01_01,27.65865707397461,32.39368057250977,3737.8719508472527,5.249606515521258,1326.7151016976484,7.8800688735352,9.41702938079834,1,,1.0,[[1]],0.0,0.0,0.0,214912528,214912528.0,,3769.0,11.088,0.0105696591,73.95626999999999,-37.7039,-61.946472,2.948948,4.7499199999999995,0.569,STAR,-430.06,-209.14,341.8705,0.527,3.8875900000000003
000167344043_00_01,20.44838523864746,15.645098686218262,3478.408813030277,13.21985597554348,1331.316286928354,10.234687540470855,13.109636306762695,0,,1.0,[[1]],0.0,0.0,0.0,167344043,167344043.0,,5528.0,8.5,0.0007964605,72.19001999999999,-69.885098,-26.777421999999998,280.338829,4.24939,0.971844,STAR,37.885,18.0416,98.670976,1.22551,0.528015
000092350801_00_01,8.547482490539549,6.644431114196777,4858.542389194829,1.836955755075777,1326.7567122368025,15.972923512695816,7.858432769775391,0,,1.0,[[1]],0.0,0.0,0.0,92350801,92350801.0,,3380.0,12.432,0.006291724279999999,,-33.9584,-39.273049,9.86487,4.92521,0.324,STAR,-149.02,55.62,313.6885,0.325,9.43832
000201292296_00_01,16.606748580932614,13.724793434143065,5738.919765382574,6.598243656632191,1330.757927779792,19.21071195026857,11.800357818603516,0,,1.0,[[1]],0.0,0.0,0.0,201292296,201292296.0,,3391.0,10.873,0.14158310000000002,41.0376854,-55.3643,-60.864006999999994,314.51535099999995,4.9186,0.331,STAR,-284.84,-224.84,2.9547,0.331,9.12734
